,sentence,prefix,suffix,dir,header,ScripCode,dir_status
361,Investments - YoY Growth in year ended Mar 2022 is 0.00% vs 0.00% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 0.00% vs 0.00% in Mar 2021,0.0,Balance Sheet Analysis Highlights,503806,neutral
362,Current Assets - YoY Growth in year ended Mar 2022 is 33.39% vs 35.54% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 33.39% vs 35.54% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,503806,bad
363,Borrowings - YoY Growth in year ended Mar 2023 is 17.04% vs -16.25% in Mar 2022,Borrowings,YoY Growth in year ended Mar 2023 is 17.04% vs -16.25% in Mar 2022,-1.0,Balance Sheet Analysis Highlights,500800,bad
364,Other Long Term Liabilities - YoY Growth in year ended Mar 2023 is 14.29% vs -5.51% in Mar 2022,Other Long Term Liabilities,YoY Growth in year ended Mar 2023 is 14.29% vs -5.51% in Mar 2022,-1.0,Balance Sheet Analysis Highlights,500800,bad
365,Fixed Assets - YoY Growth in year ended Mar 2023 is 4.58% vs 4.29% in Mar 2022,Fixed Assets,YoY Growth in year ended Mar 2023 is 4.58% vs 4.29% in Mar 2022,1.0,Balance Sheet Analysis Highlights,500800,good
366,Investments - YoY Growth in year ended Mar 2023 is 7.42% vs 61.14% in Mar 2022,Investments,YoY Growth in year ended Mar 2023 is 7.42% vs 61.14% in Mar 2022,-1.0,Balance Sheet Analysis Highlights,500800,bad
367,Current Assets - YoY Growth in year ended Mar 2023 is 16.44% vs 1.23% in Mar 2022,Current Assets,YoY Growth in year ended Mar 2023 is 16.44% vs 1.23% in Mar 2022,1.0,Balance Sheet Analysis Highlights,500800,good
368,Borrowings - YoY Growth in year ended Mar 2022 is 8.67% vs 13.69% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 8.67% vs 13.69% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532155,good
369,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 20.25% vs 19.83% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 20.25% vs 19.83% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532155,bad
370,Fixed Assets - YoY Growth in year ended Mar 2022 is 8.92% vs 8.51% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 8.92% vs 8.51% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532155,good
371,Investments - YoY Growth in year ended Mar 2022 is 30.33% vs 27.25% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 30.33% vs 27.25% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532155,good
372,Current Assets - YoY Growth in year ended Mar 2022 is 50.06% vs -6.77% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 50.06% vs -6.77% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532155,good
373,Borrowings - YoY Growth in year ended Mar 2022 is -0.86% vs 3.88% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -0.86% vs 3.88% in Mar 2021,1.0,Balance Sheet Analysis Highlights,531642,good
374,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -19.18% vs -11.52% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -19.18% vs -11.52% in Mar 2021,1.0,Balance Sheet Analysis Highlights,531642,good
375,Fixed Assets - YoY Growth in year ended Mar 2022 is 11.12% vs 16.14% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 11.12% vs 16.14% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,531642,bad
376,Investments - YoY Growth in year ended Mar 2022 is -13.99% vs 99.18% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -13.99% vs 99.18% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,531642,bad
377,Current Assets - YoY Growth in year ended Mar 2022 is 5.07% vs 5.94% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 5.07% vs 5.94% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,531642,bad
378,Borrowings - YoY Growth in year ended Mar 2022 is 10.24% vs -3.07% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 10.24% vs -3.07% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500400,bad
379,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 23.95% vs 77.02% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 23.95% vs 77.02% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500400,good
380,Fixed Assets - YoY Growth in year ended Mar 2022 is 12.74% vs 5.05% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 12.74% vs 5.05% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500400,good
381,Investments - YoY Growth in year ended Mar 2022 is 8.70% vs -8.57% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 8.70% vs -8.57% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500400,good
382,Current Assets - YoY Growth in year ended Mar 2022 is 27.05% vs 6.09% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 27.05% vs 6.09% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500400,good
383,Borrowings - YoY Growth in year ended Mar 2022 is -7.82% vs -14.64% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -7.82% vs -14.64% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,508869,bad
384,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 7.19% vs -23.36% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 7.19% vs -23.36% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,508869,bad
385,Fixed Assets - YoY Growth in year ended Mar 2022 is 20.57% vs 0.22% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 20.57% vs 0.22% in Mar 2021,1.0,Balance Sheet Analysis Highlights,508869,good
386,Investments - YoY Growth in year ended Mar 2022 is -19.19% vs -4.08% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -19.19% vs -4.08% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,508869,bad
387,Current Assets - YoY Growth in year ended Mar 2022 is 13.19% vs 37.57% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 13.19% vs 37.57% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,508869,bad
388,Borrowings - YoY Growth in year ended Mar 2022 is 0.00% vs  in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 0.00% vs  in Mar 2021,0.0,Balance Sheet Analysis Highlights,540133,neutral
389,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 12.62% vs 39.66% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 12.62% vs 39.66% in Mar 2021,1.0,Balance Sheet Analysis Highlights,540133,good
390,Fixed Assets - YoY Growth in year ended Mar 2022 is 6.65% vs -4.27% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 6.65% vs -4.27% in Mar 2021,1.0,Balance Sheet Analysis Highlights,540133,good
391,Investments - YoY Growth in year ended Mar 2022 is 12.20% vs 40.30% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 12.20% vs 40.30% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,540133,bad
392,Current Assets - YoY Growth in year ended Mar 2022 is 12.20% vs 40.30% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 12.20% vs 40.30% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,540133,bad
393,Borrowings - YoY Growth in year ended Mar 2022 is 77.84% vs -29.92% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 77.84% vs -29.92% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,509480,bad
394,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 37.42% vs 14.45% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 37.42% vs 14.45% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,509480,bad
395,Fixed Assets - YoY Growth in year ended Mar 2022 is 31.16% vs 1.14% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 31.16% vs 1.14% in Mar 2021,1.0,Balance Sheet Analysis Highlights,509480,good
396,Investments - YoY Growth in year ended Mar 2022 is 0.80% vs 7.41% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 0.80% vs 7.41% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,509480,bad
397,Current Assets - YoY Growth in year ended Mar 2022 is 15.72% vs 35.57% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 15.72% vs 35.57% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,509480,bad
398,Borrowings - YoY Growth in year ended Mar 2022 is -61.13% vs -45.76% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -61.13% vs -45.76% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532432,good
399,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 30.83% vs -26.94% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 30.83% vs -26.94% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532432,bad
400,Fixed Assets - YoY Growth in year ended Mar 2022 is -7.05% vs -2.85% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -7.05% vs -2.85% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532432,bad
401,Investments - YoY Growth in year ended Mar 2022 is -100.00% vs -65.75% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -100.00% vs -65.75% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532432,bad
402,Current Assets - YoY Growth in year ended Mar 2022 is 7.50% vs -1.24% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 7.50% vs -1.24% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532432,good
403,Borrowings - YoY Growth in year ended Mar 2022 is 17.60% vs 3.86% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 17.60% vs 3.86% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532343,bad
404,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 103.06% vs 10.44% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 103.06% vs 10.44% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532343,bad
405,Fixed Assets - YoY Growth in year ended Mar 2022 is 17.17% vs 16.35% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 17.17% vs 16.35% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532343,good
406,Investments - YoY Growth in year ended Mar 2022 is 1.04% vs 19.09% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 1.04% vs 19.09% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532343,bad
407,Current Assets - YoY Growth in year ended Mar 2022 is 21.93% vs 8.19% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 21.93% vs 8.19% in Mar 2021,1.0,Balance Sheet Analysis Highlights,532343,good
408,Borrowings - YoY Growth in year ended Mar 2022 is -12.94% vs 36.49% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -12.94% vs 36.49% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543458,good
409,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 22.60% vs 34.37% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 22.60% vs 34.37% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543458,good
410,Fixed Assets - YoY Growth in year ended Mar 2022 is 16.54% vs 4.16% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 16.54% vs 4.16% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543458,good
411,Investments - YoY Growth in year ended Mar 2022 is 10.63% vs 36.91% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 10.63% vs 36.91% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543458,bad
412,Current Assets - YoY Growth in year ended Mar 2022 is 82.90% vs 18.77% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 82.90% vs 18.77% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543458,good
413,Deposits - YoY Growth in year ended Mar 2022 is 0.99% vs 3.79% in Mar 2021,Deposits,YoY Growth in year ended Mar 2022 is 0.99% vs 3.79% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500116,bad
414,Advances - YoY Growth in year ended Mar 2022 is 13.75% vs -1.30% in Mar 2021,Advances,YoY Growth in year ended Mar 2022 is 13.75% vs -1.30% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500116,good
415,Investments - YoY Growth in year ended Mar 2022 is 2.43% vs -0.93% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 2.43% vs -0.93% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500116,good
416,TOTAL ASSETS - YoY Growth in year ended Mar 2022 is 1.23% vs -0.72% in Mar 2021,TOTAL ASSETS,YoY Growth in year ended Mar 2022 is 1.23% vs -0.72% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500116,good
417,Borrowings - YoY Growth in year ended Mar 2022 is -16.73% vs 10.52% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -16.73% vs 10.52% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500420,good
418,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 31.59% vs -70.40% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 31.59% vs -70.40% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500420,bad
419,Fixed Assets - YoY Growth in year ended Mar 2022 is -10.98% vs -3.65% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -10.98% vs -3.65% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500420,bad
420,"Investments - YoY Growth in year ended Mar 2022 is 0.57% vs 1,913.88% in Mar 2021",Investments,"YoY Growth in year ended Mar 2022 is 0.57% vs 1,913.88% in Mar 2021",-1.0,Balance Sheet Analysis Highlights,500420,bad
421,Current Assets - YoY Growth in year ended Mar 2022 is -6.46% vs 10.89% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -6.46% vs 10.89% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500420,bad
422,Borrowings - YoY Growth in year ended Mar 2022 is -75.95% vs -11.47% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -75.95% vs -11.47% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500093,good
423,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 16.30% vs -18.67% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 16.30% vs -18.67% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500093,bad
424,Fixed Assets - YoY Growth in year ended Mar 2022 is -4.30% vs -22.84% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -4.30% vs -22.84% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500093,good
425,Investments - YoY Growth in year ended Mar 2022 is -66.13% vs 7.51% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -66.13% vs 7.51% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500093,bad
426,Current Assets - YoY Growth in year ended Mar 2022 is -0.16% vs 12.61% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -0.16% vs 12.61% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500093,bad
427,,Borrowings,No Borrowings in the last few periods;,,Balance Sheet Analysis Highlights,500530,
428,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -22.32% vs 303.83% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -22.32% vs 303.83% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500530,good
429,Fixed Assets - YoY Growth in year ended Mar 2022 is 9.98% vs -4.34% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 9.98% vs -4.34% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500530,good
430,Investments - YoY Growth in year ended Mar 2022 is 27.37% vs -8.47% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 27.37% vs -8.47% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500530,good
431,Current Assets - YoY Growth in year ended Mar 2022 is -4.64% vs 24.81% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -4.64% vs 24.81% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500530,bad
432,Borrowings - YoY Growth in year ended Mar 2022 is -100.00% vs -11.56% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -100.00% vs -11.56% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543320,good
433,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -23.32% vs -95.41% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -23.32% vs -95.41% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543320,bad
434,Fixed Assets - YoY Growth in year ended Mar 2022 is -9.32% vs -2.98% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -9.32% vs -2.98% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543320,bad
435,,Investments,No Investments in the last few periods;,,Balance Sheet Analysis Highlights,543320,
436,Current Assets - YoY Growth in year ended Mar 2022 is 81.79% vs 228.53% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 81.79% vs 228.53% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543320,bad
437,Borrowings - YoY Growth in year ended Mar 2022 is 19.67% vs -8.62% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 19.67% vs -8.62% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,517334,bad
438,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 0.91% vs 5.52% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 0.91% vs 5.52% in Mar 2021,1.0,Balance Sheet Analysis Highlights,517334,good
439,Fixed Assets - YoY Growth in year ended Mar 2022 is 6.00% vs -2.59% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 6.00% vs -2.59% in Mar 2021,1.0,Balance Sheet Analysis Highlights,517334,good
440,Investments - YoY Growth in year ended Mar 2022 is 617.55% vs 6.36% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 617.55% vs 6.36% in Mar 2021,1.0,Balance Sheet Analysis Highlights,517334,good
441,Current Assets - YoY Growth in year ended Mar 2022 is 2.67% vs 13.16% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 2.67% vs 13.16% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,517334,bad
442,Deposits - YoY Growth in year ended Mar 2022 is 3.61% vs 57.18% in Mar 2021,Deposits,YoY Growth in year ended Mar 2022 is 3.61% vs 57.18% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532461,bad
443,Advances - YoY Growth in year ended Mar 2022 is 8.00% vs 42.90% in Mar 2021,Advances,YoY Growth in year ended Mar 2022 is 8.00% vs 42.90% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532461,bad
444,Investments - YoY Growth in year ended Mar 2022 is -5.30% vs 63.43% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is -5.30% vs 63.43% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532461,bad
445,TOTAL ASSETS - YoY Growth in year ended Mar 2022 is 4.30% vs 51.81% in Mar 2021,TOTAL ASSETS,YoY Growth in year ended Mar 2022 is 4.30% vs 51.81% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532461,bad
446,Borrowings - YoY Growth in year ended Mar 2022 is 3.35% vs 62.95% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 3.35% vs 62.95% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500182,good
447,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 3.37% vs 72.65% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 3.37% vs 72.65% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500182,good
448,Fixed Assets - YoY Growth in year ended Mar 2022 is -4.60% vs -0.86% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -4.60% vs -0.86% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500182,bad
449,Investments - YoY Growth in year ended Mar 2022 is 6.92% vs 19.37% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 6.92% vs 19.37% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500182,bad
450,Current Assets - YoY Growth in year ended Mar 2022 is -7.02% vs 31.46% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -7.02% vs 31.46% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500182,bad
451,Deposits - YoY Growth in year ended Mar 2022 is 7.47% vs 61.65% in Mar 2021,Deposits,YoY Growth in year ended Mar 2022 is 7.47% vs 61.65% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532483,bad
452,Advances - YoY Growth in year ended Mar 2022 is 10.10% vs 47.87% in Mar 2021,Advances,YoY Growth in year ended Mar 2022 is 10.10% vs 47.87% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532483,bad
453,Investments - YoY Growth in year ended Mar 2022 is 7.77% vs 48.48% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 7.77% vs 48.48% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532483,bad
454,TOTAL ASSETS - YoY Growth in year ended Mar 2022 is 6.35% vs 58.69% in Mar 2021,TOTAL ASSETS,YoY Growth in year ended Mar 2022 is 6.35% vs 58.69% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,532483,bad
455,Borrowings - YoY Growth in year ended Mar 2022 is -21.05% vs 10.41% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -21.05% vs 10.41% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543220,good
456,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 20.95% vs 144.21% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 20.95% vs 144.21% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543220,good
457,Fixed Assets - YoY Growth in year ended Mar 2022 is 8.89% vs 634.98% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 8.89% vs 634.98% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,543220,bad
458,Investments - YoY Growth in year ended Mar 2022 is 0.00% vs  in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 0.00% vs  in Mar 2021,0.0,Balance Sheet Analysis Highlights,543220,neutral
459,Current Assets - YoY Growth in year ended Mar 2022 is -11.04% vs -61.43% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is -11.04% vs -61.43% in Mar 2021,1.0,Balance Sheet Analysis Highlights,543220,good
460,Borrowings - YoY Growth in year ended Mar 2022 is -45.37% vs 58.50% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -45.37% vs 58.50% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500850,good
461,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is 0.64% vs -8.44% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is 0.64% vs -8.44% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500850,bad
462,Fixed Assets - YoY Growth in year ended Mar 2022 is 0.32% vs 5.27% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 0.32% vs 5.27% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500850,bad
463,Investments - YoY Growth in year ended Mar 2022 is 2.88% vs 4.46% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 2.88% vs 4.46% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,500850,bad
464,Current Assets - YoY Growth in year ended Mar 2022 is 131.75% vs -19.72% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 131.75% vs -19.72% in Mar 2021,1.0,Balance Sheet Analysis Highlights,500850,good
465,Borrowings - YoY Growth in year ended Mar 2023 is 0.11% vs 65.83% in Mar 2022,Borrowings,YoY Growth in year ended Mar 2023 is 0.11% vs 65.83% in Mar 2022,1.0,Balance Sheet Analysis Highlights,500251,good
466,Other Long Term Liabilities - YoY Growth in year ended Mar 2023 is -9.08% vs 59.34% in Mar 2022,Other Long Term Liabilities,YoY Growth in year ended Mar 2023 is -9.08% vs 59.34% in Mar 2022,1.0,Balance Sheet Analysis Highlights,500251,good
467,Fixed Assets - YoY Growth in year ended Mar 2023 is 17.42% vs 10.68% in Mar 2022,Fixed Assets,YoY Growth in year ended Mar 2023 is 17.42% vs 10.68% in Mar 2022,1.0,Balance Sheet Analysis Highlights,500251,good
468,Investments - YoY Growth in year ended Mar 2023 is -24.70% vs -7.04% in Mar 2022,Investments,YoY Growth in year ended Mar 2023 is -24.70% vs -7.04% in Mar 2022,-1.0,Balance Sheet Analysis Highlights,500251,bad
469,Current Assets - YoY Growth in year ended Mar 2023 is 33.32% vs 27.09% in Mar 2022,Current Assets,YoY Growth in year ended Mar 2023 is 33.32% vs 27.09% in Mar 2022,1.0,Balance Sheet Analysis Highlights,500251,good
470,Borrowings - YoY Growth in year ended Mar 2022 is -47.42% vs 0.00% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is -47.42% vs 0.00% in Mar 2021,1.0,Balance Sheet Analysis Highlights,540716,good
471,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -46.62% vs 255.01% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -46.62% vs 255.01% in Mar 2021,1.0,Balance Sheet Analysis Highlights,540716,good
472,Fixed Assets - YoY Growth in year ended Mar 2022 is -7.87% vs -7.35% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is -7.87% vs -7.35% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,540716,bad
473,Investments - YoY Growth in year ended Mar 2022 is 25.55% vs 17.34% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 25.55% vs 17.34% in Mar 2021,1.0,Balance Sheet Analysis Highlights,540716,good
474,Current Assets - YoY Growth in year ended Mar 2022 is 25.55% vs 17.34% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 25.55% vs 17.34% in Mar 2021,1.0,Balance Sheet Analysis Highlights,540716,good
475,Borrowings - YoY Growth in year ended Mar 2022 is 8.82% vs -17.09% in Mar 2021,Borrowings,YoY Growth in year ended Mar 2022 is 8.82% vs -17.09% in Mar 2021,-1.0,Balance Sheet Analysis Highlights,512070,bad
476,Other Long Term Liabilities - YoY Growth in year ended Mar 2022 is -24.58% vs 119.18% in Mar 2021,Other Long Term Liabilities,YoY Growth in year ended Mar 2022 is -24.58% vs 119.18% in Mar 2021,1.0,Balance Sheet Analysis Highlights,512070,good
477,Fixed Assets - YoY Growth in year ended Mar 2022 is 4.62% vs -2.15% in Mar 2021,Fixed Assets,YoY Growth in year ended Mar 2022 is 4.62% vs -2.15% in Mar 2021,1.0,Balance Sheet Analysis Highlights,512070,good
478,Investments - YoY Growth in year ended Mar 2022 is 86.23% vs 4.12% in Mar 2021,Investments,YoY Growth in year ended Mar 2022 is 86.23% vs 4.12% in Mar 2021,1.0,Balance Sheet Analysis Highlights,512070,good
479,Current Assets - YoY Growth in year ended Mar 2022 is 32.12% vs 2.84% in Mar 2021,Current Assets,YoY Growth in year ended Mar 2022 is 32.12% vs 2.84% in Mar 2021,1.0,Balance Sheet Analysis Highlights,512070,good
