,sentence,prefix,suffix,dir,header,ScripCode,dir_status
351,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 19.60% vs 11.12% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 19.60% vs 11.12% in Mar 2022,1.0,Annual Analysis Highlights,500490,good
352,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 3.13% vs 6.36% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 3.13% vs 6.36% in Mar 2022,-1.0,Annual Analysis Highlights,500490,bad
353,Interest - YoY Growth in year ended Mar 2023 is 120.32% vs -17.11% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 120.32% vs -17.11% in Mar 2022,-1.0,Annual Analysis Highlights,500490,bad
354,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,500490,bad
355,Net Sales - YoY Growth in year ended Mar 2023 is 4.55% vs 13.59% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 4.55% vs 13.59% in Mar 2022,-1.0,Annual Analysis Highlights,500087,bad
356,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 11.33% vs 4.65% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 11.33% vs 4.65% in Mar 2022,1.0,Annual Analysis Highlights,500087,good
357,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 10.42% vs 7.06% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 10.42% vs 7.06% in Mar 2022,1.0,Annual Analysis Highlights,500087,good
358,Interest - YoY Growth in year ended Mar 2023 is 3.00% vs -33.82% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 3.00% vs -33.82% in Mar 2022,-1.0,Annual Analysis Highlights,500087,bad
359,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500087,good
360,Net Sales - YoY Growth in year ended Mar 2023 is 14.50% vs 13.11% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 14.50% vs 13.11% in Mar 2022,1.0,Annual Analysis Highlights,500124,good
361,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 106.52% vs 11.83% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 106.52% vs 11.83% in Mar 2022,1.0,Annual Analysis Highlights,500124,good
362,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 68.51% vs -2.64% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 68.51% vs -2.64% in Mar 2022,1.0,Annual Analysis Highlights,500124,good
363,Interest - YoY Growth in year ended Mar 2023 is 49.06% vs -1.24% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 49.06% vs -1.24% in Mar 2022,-1.0,Annual Analysis Highlights,500124,bad
364,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500124,good
365,Net Sales - YoY Growth in year ended Mar 2023 is 19.60% vs 48.02% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 19.60% vs 48.02% in Mar 2022,-1.0,Annual Analysis Highlights,503806,bad
366,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 14.47% vs 57.68% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 14.47% vs 57.68% in Mar 2022,-1.0,Annual Analysis Highlights,503806,bad
367,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 11.12% vs 48.05% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 11.12% vs 48.05% in Mar 2022,-1.0,Annual Analysis Highlights,503806,bad
368,Interest - YoY Growth in year ended Mar 2023 is 76.68% vs -13.45% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 76.68% vs -13.45% in Mar 2022,-1.0,Annual Analysis Highlights,503806,bad
369,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,503806,bad
370,Net Sales - YoY Growth in year ended Mar 2023 is 10.93% vs 7.10% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 10.93% vs 7.10% in Mar 2022,1.0,Annual Analysis Highlights,500800,good
371,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 28.64% vs 9.23% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 28.64% vs 9.23% in Mar 2022,1.0,Annual Analysis Highlights,500800,good
372,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 111.49% vs -43.14% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 111.49% vs -43.14% in Mar 2022,1.0,Annual Analysis Highlights,500800,good
373,Interest - YoY Growth in year ended Mar 2023 is 19.76% vs 5.95% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 19.76% vs 5.95% in Mar 2022,-1.0,Annual Analysis Highlights,500800,bad
374,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500800,good
375,Net Sales - YoY Growth in year ended Mar 2023 is 57.24% vs 61.70% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 57.24% vs 61.70% in Mar 2022,-1.0,Annual Analysis Highlights,532155,bad
376,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is -54.18% vs 99.73% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is -54.18% vs 99.73% in Mar 2022,-1.0,Annual Analysis Highlights,532155,bad
377,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is -50.58% vs 109.17% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is -50.58% vs 109.17% in Mar 2022,-1.0,Annual Analysis Highlights,532155,bad
378,Interest - YoY Growth in year ended Mar 2023 is 81.05% vs 12.95% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 81.05% vs 12.95% in Mar 2022,-1.0,Annual Analysis Highlights,532155,bad
379,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,532155,bad
380,Net Sales - YoY Growth in year ended Mar 2023 is 2.65% vs 18.19% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 2.65% vs 18.19% in Mar 2022,-1.0,Annual Analysis Highlights,531642,bad
381,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 6.29% vs 4.52% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 6.29% vs 4.52% in Mar 2022,1.0,Annual Analysis Highlights,531642,good
382,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 7.67% vs 5.66% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 7.67% vs 5.66% in Mar 2022,1.0,Annual Analysis Highlights,531642,good
383,Interest - YoY Growth in year ended Mar 2023 is 43.59% vs 14.71% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 43.59% vs 14.71% in Mar 2022,-1.0,Annual Analysis Highlights,531642,bad
384,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,531642,good
385,Net Sales - YoY Growth in year ended Mar 2023 is 28.71% vs 30.92% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 28.71% vs 30.92% in Mar 2022,-1.0,Annual Analysis Highlights,500400,bad
386,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 91.59% vs 54.47% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 91.59% vs 54.47% in Mar 2022,1.0,Annual Analysis Highlights,500400,good
387,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 4.69% vs 5.12% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 4.69% vs 5.12% in Mar 2022,-1.0,Annual Analysis Highlights,500400,bad
388,Interest - YoY Growth in year ended Mar 2023 is 13.28% vs -3.77% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 13.28% vs -3.77% in Mar 2022,-1.0,Annual Analysis Highlights,500400,bad
389,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,500400,bad
390,Net Sales - YoY Growth in year ended Mar 2022 is 38.85% vs -6.11% in Mar 2021,Net Sales,YoY Growth in year ended Mar 2022 is 38.85% vs -6.11% in Mar 2021,1.0,Annual Analysis Highlights,508869,good
391,Consolidated Net Profit - YoY Growth in year ended Mar 2022 is 602.06% vs -66.95% in Mar 2021,Consolidated Net Profit,YoY Growth in year ended Mar 2022 is 602.06% vs -66.95% in Mar 2021,1.0,Annual Analysis Highlights,508869,good
392,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2022 is 92.11% vs -28.34% in Mar 2021,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2022 is 92.11% vs -28.34% in Mar 2021,1.0,Annual Analysis Highlights,508869,good
393,Interest - YoY Growth in year ended Mar 2022 is -15.71% vs -15.68% in Mar 2021,Interest,YoY Growth in year ended Mar 2022 is -15.71% vs -15.68% in Mar 2021,1.0,Annual Analysis Highlights,508869,good
394,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2022 has improved from Mar 2021,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2022 has improved from Mar 2021,1.0,Annual Analysis Highlights,508869,good
395,Net Sales - YoY Growth in year ended Mar 2023 is -20.71% vs -25.10% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is -20.71% vs -25.10% in Mar 2022,1.0,Annual Analysis Highlights,540133,good
396,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 7.15% vs -20.60% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 7.15% vs -20.60% in Mar 2022,1.0,Annual Analysis Highlights,540133,good
397,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 33.31% vs -194.30% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 33.31% vs -194.30% in Mar 2022,1.0,Annual Analysis Highlights,540133,good
398,,Interest,No Interest in the last few periods;,,Annual Analysis Highlights,540133,
399,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,540133,good
400,Net Sales - YoY Growth in year ended Mar 2023 is 20.61% vs 28.52% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 20.61% vs 28.52% in Mar 2022,-1.0,Annual Analysis Highlights,509480,bad
401,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 3.19% vs 15.71% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 3.19% vs 15.71% in Mar 2022,-1.0,Annual Analysis Highlights,509480,bad
402,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 11.73% vs 12.04% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 11.73% vs 12.04% in Mar 2022,-1.0,Annual Analysis Highlights,509480,bad
403,Interest - YoY Growth in year ended Mar 2023 is 95.64% vs 15.01% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 95.64% vs 15.01% in Mar 2022,-1.0,Annual Analysis Highlights,509480,bad
404,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,509480,bad
405,Net Sales - YoY Growth in year ended Mar 2023 is 9.26% vs 19.44% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 9.26% vs 19.44% in Mar 2022,-1.0,Annual Analysis Highlights,532432,bad
406,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 37.13% vs 116.01% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 37.13% vs 116.01% in Mar 2022,-1.0,Annual Analysis Highlights,532432,bad
407,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is -11.89% vs 52.76% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is -11.89% vs 52.76% in Mar 2022,-1.0,Annual Analysis Highlights,532432,bad
408,Interest - YoY Growth in year ended Mar 2023 is 18.07% vs -53.09% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 18.07% vs -53.09% in Mar 2022,-1.0,Annual Analysis Highlights,532432,bad
409,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,532432,bad
410,Net Sales - YoY Growth in year ended Mar 2023 is 31.28% vs 25.41% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 31.28% vs 25.41% in Mar 2022,1.0,Annual Analysis Highlights,532343,good
411,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 75.56% vs 27.36% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 75.56% vs 27.36% in Mar 2022,1.0,Annual Analysis Highlights,532343,good
412,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 47.66% vs 23.09% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 47.66% vs 23.09% in Mar 2022,1.0,Annual Analysis Highlights,532343,good
413,Interest - YoY Growth in year ended Mar 2023 is 45.49% vs 6.66% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 45.49% vs 6.66% in Mar 2022,-1.0,Annual Analysis Highlights,532343,bad
414,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,532343,good
415,Net Sales - YoY Growth in year ended Mar 2023 is 7.33% vs 46.17% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 7.33% vs 46.17% in Mar 2022,-1.0,Annual Analysis Highlights,543458,bad
416,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is -27.57% vs 10.33% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is -27.57% vs 10.33% in Mar 2022,-1.0,Annual Analysis Highlights,543458,bad
417,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is -4.34% vs 31.01% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is -4.34% vs 31.01% in Mar 2022,-1.0,Annual Analysis Highlights,543458,bad
418,Interest - YoY Growth in year ended Mar 2023 is 43.29% vs 33.00% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 43.29% vs 33.00% in Mar 2022,-1.0,Annual Analysis Highlights,543458,bad
419,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,543458,bad
420,Interest Earned - YoY Growth in year ended Mar 2023 is 12.43% vs -8.21% in Mar 2022,Interest Earned,YoY Growth in year ended Mar 2023 is 12.43% vs -8.21% in Mar 2022,1.0,Annual Analysis Highlights,500116,good
421,Net Profit - YoY Growth in year ended Mar 2023 is 49.43% vs 79.43% in Mar 2022,Net Profit,YoY Growth in year ended Mar 2023 is 49.43% vs 79.43% in Mar 2022,-1.0,Annual Analysis Highlights,500116,bad
422,Operating Profit (PBDIT) - YoY Growth in year ended Mar 2023 is 16.55% vs 5.70% in Mar 2022,Operating Profit (PBDIT),YoY Growth in year ended Mar 2023 is 16.55% vs 5.70% in Mar 2022,1.0,Annual Analysis Highlights,500116,good
423,% of Net NPAs - YoY Growth in year ended Mar 2023 is -0.35% vs -0.70% in Mar 2022,% of Net NPAs,YoY Growth in year ended Mar 2023 is -0.35% vs -0.70% in Mar 2022,-1.0,Annual Analysis Highlights,500116,bad
424,% of Gross NPAs - YoY Growth in year ended Mar 2023 is -12.76% vs -3.23% in Mar 2022,% of Gross NPAs,YoY Growth in year ended Mar 2023 is -12.76% vs -3.23% in Mar 2022,1.0,Annual Analysis Highlights,500116,good
425,Net Sales - YoY Growth in year ended Mar 2022 is 6.28% vs 0.83% in Mar 2021,Net Sales,YoY Growth in year ended Mar 2022 is 6.28% vs 0.83% in Mar 2021,1.0,Annual Analysis Highlights,500420,good
426,Consolidated Net Profit - YoY Growth in year ended Mar 2022 is -37.94% vs 22.15% in Mar 2021,Consolidated Net Profit,YoY Growth in year ended Mar 2022 is -37.94% vs 22.15% in Mar 2021,-1.0,Annual Analysis Highlights,500420,bad
427,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2022 is -2.17% vs 14.52% in Mar 2021,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2022 is -2.17% vs 14.52% in Mar 2021,-1.0,Annual Analysis Highlights,500420,bad
428,Interest - YoY Growth in year ended Mar 2022 is -28.77% vs -20.62% in Mar 2021,Interest,YoY Growth in year ended Mar 2022 is -28.77% vs -20.62% in Mar 2021,1.0,Annual Analysis Highlights,500420,good
429,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2022 has fallen from Mar 2021,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2022 has fallen from Mar 2021,-1.0,Annual Analysis Highlights,500420,bad
430,Net Sales - YoY Growth in year ended Mar 2023 is 25.37% vs 87.63% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 25.37% vs 87.63% in Mar 2022,-1.0,Annual Analysis Highlights,500093,bad
431,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 5.37% vs 341.46% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 5.37% vs 341.46% in Mar 2022,-1.0,Annual Analysis Highlights,500093,bad
432,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 51.54% vs 460.34% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 51.54% vs 460.34% in Mar 2022,-1.0,Annual Analysis Highlights,500093,bad
433,Interest - YoY Growth in year ended Mar 2023 is -76.24% vs -65.41% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is -76.24% vs -65.41% in Mar 2022,1.0,Annual Analysis Highlights,500093,good
434,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500093,good
435,Net Sales - YoY Growth in year ended Mar 2023 is 26.72% vs 21.26% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 26.72% vs 21.26% in Mar 2022,1.0,Annual Analysis Highlights,500530,good
436,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 17.01% vs 152.76% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 17.01% vs 152.76% in Mar 2022,-1.0,Annual Analysis Highlights,500530,bad
437,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 24.01% vs 25.53% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 24.01% vs 25.53% in Mar 2022,-1.0,Annual Analysis Highlights,500530,bad
438,Interest - YoY Growth in year ended Mar 2023 is -58.13% vs 106.43% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is -58.13% vs 106.43% in Mar 2022,1.0,Annual Analysis Highlights,500530,good
439,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,500530,bad
440,Net Sales - YoY Growth in year ended Mar 2023 is 68.86% vs 110.27% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 68.86% vs 110.27% in Mar 2022,-1.0,Annual Analysis Highlights,543320,bad
441,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 19.64% vs -48.05% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 19.64% vs -48.05% in Mar 2022,1.0,Annual Analysis Highlights,543320,good
442,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 34.60% vs -296.17% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 34.60% vs -296.17% in Mar 2022,1.0,Annual Analysis Highlights,543320,good
443,Interest - YoY Growth in year ended Mar 2023 is 305.83% vs 19.05% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 305.83% vs 19.05% in Mar 2022,-1.0,Annual Analysis Highlights,543320,bad
444,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,543320,good
445,Net Sales - YoY Growth in year ended Mar 2023 is 36.34% vs 45.71% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 36.34% vs 45.71% in Mar 2022,-1.0,Annual Analysis Highlights,517334,bad
446,Standaloned Net Profit - YoY Growth in year ended Mar 2023 is -33.54% vs 123.52% in Mar 2022,Standaloned Net Profit,YoY Growth in year ended Mar 2023 is -33.54% vs 123.52% in Mar 2022,-1.0,Annual Analysis Highlights,517334,bad
447,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 36.17% vs 36.58% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 36.17% vs 36.58% in Mar 2022,-1.0,Annual Analysis Highlights,517334,bad
448,Interest - YoY Growth in year ended Mar 2023 is 2.52% vs 57.33% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 2.52% vs 57.33% in Mar 2022,1.0,Annual Analysis Highlights,517334,good
449,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,517334,bad
450,Interest Earned - YoY Growth in year ended Mar 2023 is 13.71% vs -7.27% in Mar 2022,Interest Earned,YoY Growth in year ended Mar 2023 is 13.71% vs -7.27% in Mar 2022,1.0,Annual Analysis Highlights,532461,good
451,Net Profit - YoY Growth in year ended Mar 2023 is -27.47% vs 71.00% in Mar 2022,Net Profit,YoY Growth in year ended Mar 2023 is -27.47% vs 71.00% in Mar 2022,-1.0,Annual Analysis Highlights,532461,bad
452,Operating Profit (PBDIT) - YoY Growth in year ended Mar 2023 is 8.51% vs -9.65% in Mar 2022,Operating Profit (PBDIT),YoY Growth in year ended Mar 2023 is 8.51% vs -9.65% in Mar 2022,1.0,Annual Analysis Highlights,532461,good
453,% of Net NPAs - YoY Growth in year ended Mar 2023 is -2.08% vs -0.93% in Mar 2022,% of Net NPAs,YoY Growth in year ended Mar 2023 is -2.08% vs -0.93% in Mar 2022,1.0,Annual Analysis Highlights,532461,good
454,% of Gross NPAs - YoY Growth in year ended Mar 2023 is -3.04% vs -2.34% in Mar 2022,% of Gross NPAs,YoY Growth in year ended Mar 2023 is -3.04% vs -2.34% in Mar 2022,1.0,Annual Analysis Highlights,532461,good
455,Net Sales - YoY Growth in year ended Mar 2023 is 15.59% vs -4.55% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 15.59% vs -4.55% in Mar 2022,1.0,Annual Analysis Highlights,500182,good
456,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 21.28% vs -20.59% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 21.28% vs -20.59% in Mar 2022,1.0,Annual Analysis Highlights,500182,good
457,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 18.84% vs -15.97% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 18.84% vs -15.97% in Mar 2022,1.0,Annual Analysis Highlights,500182,good
458,Interest - YoY Growth in year ended Mar 2023 is 97.51% vs 14.41% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 97.51% vs 14.41% in Mar 2022,-1.0,Annual Analysis Highlights,500182,bad
459,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500182,good
460,Interest Earned - YoY Growth in year ended Mar 2023 is 21.63% vs 0.25% in Mar 2022,Interest Earned,YoY Growth in year ended Mar 2023 is 21.63% vs 0.25% in Mar 2022,1.0,Annual Analysis Highlights,532483,good
461,Net Profit - YoY Growth in year ended Mar 2023 is 62.21% vs 155.59% in Mar 2022,Net Profit,YoY Growth in year ended Mar 2023 is 62.21% vs 155.59% in Mar 2022,-1.0,Annual Analysis Highlights,532483,bad
462,Operating Profit (PBDIT) - YoY Growth in year ended Mar 2023 is 20.04% vs 15.39% in Mar 2022,Operating Profit (PBDIT),YoY Growth in year ended Mar 2023 is 20.04% vs 15.39% in Mar 2022,1.0,Annual Analysis Highlights,532483,good
463,% of Net NPAs - YoY Growth in year ended Mar 2023 is -0.92% vs -1.17% in Mar 2022,% of Net NPAs,YoY Growth in year ended Mar 2023 is -0.92% vs -1.17% in Mar 2022,-1.0,Annual Analysis Highlights,532483,bad
464,% of Gross NPAs - YoY Growth in year ended Mar 2023 is -2.16% vs -1.42% in Mar 2022,% of Gross NPAs,YoY Growth in year ended Mar 2023 is -2.16% vs -1.42% in Mar 2022,1.0,Annual Analysis Highlights,532483,good
465,Net Sales - YoY Growth in year ended Mar 2023 is 16.05% vs 56.97% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 16.05% vs 56.97% in Mar 2022,-1.0,Annual Analysis Highlights,543220,bad
466,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 82.38% vs 539.88% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 82.38% vs 539.88% in Mar 2022,-1.0,Annual Analysis Highlights,543220,bad
467,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 31.61% vs 133.39% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 31.61% vs 133.39% in Mar 2022,-1.0,Annual Analysis Highlights,543220,bad
