,newsid,description,entts,imagepath,isdeleted,link,newstype,publisheddate,source,CompanyName,topnews,ScripCode,category,stockid
261,0b62630f50b8103c831ff140afe74653,Compare Tata Global Beverage with Peers on Key Fundamentals and Financials  NDTV Profit,,,,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm5kdHYuY29tL2J1c2luZXNzL3N0b2NrL3RhdGEtZ2xvYmFsLWJldmVyYWdlcy1sdGRfdGF0YWdsb2JhbC9wZWVyY29tcGFyaXNvbtIBAA?oc=5,STKNWS,28-Apr-2023 16:01,https://www.ndtv.com,Compare Tata Global Beverage with Peers on Key Fundamentals and Financials,,500800,,272806.0
262,ff19475584e0b27d0e9c700bfbf2d84f,"Buy GAIL (India), target price Rs 128: Sharekhan by BNP Paribas  Economic Times",,,,https://news.google.com/rss/articles/CBMijwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LWdhaWwtaW5kaWEtdGFyZ2V0LXByaWNlLXJzLTEyOC1zaGFyZWtoYW4tYnktYm5wLXBhcmliYXMvYXJ0aWNsZXNob3cvMTAwNDg5Njk1LmNtc9IBigFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LWdhaWwtaW5kaWEtdGFyZ2V0LXByaWNlLXJzLTEyOC1zaGFyZWtoYW4tYnktYm5wLXBhcmliYXMvYW1wX2FydGljbGVzaG93LzEwMDQ4OTY5NS5jbXM?oc=5,STKNWS,25-May-2023 08:39,https://economictimes.indiatimes.com,"Buy GAIL (India), target price Rs 128: Sharekhan by BNP Paribas",,532155,,667248.0
263,5212fd86309fc99f2840473f3cee2255,LNG deal: GAIL seeks damages from Gazprom  Economic Times,,,,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9pbmR1c3RyeS9lbmVyZ3kvb2lsLWdhcy9sbmctZGVhbC1nYWlsLXNlZWtzLWRhbWFnZXMtZnJvbS1nYXpwcm9tL2FydGljbGVzaG93LzEwMDM2Nzk0MS5jbXPSAXpodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vaW5kdXN0cnkvZW5lcmd5L29pbC1nYXMvbG5nLWRlYWwtZ2FpbC1zZWVrcy1kYW1hZ2VzLWZyb20tZ2F6cHJvbS9hbXBfYXJ0aWNsZXNob3cvMTAwMzY3OTQxLmNtcw?oc=5,STKNWS,20-May-2023 06:58,https://economictimes.indiatimes.com,LNG deal: GAIL seeks damages from Gazprom,,532155,,667248.0
264,8bc6e0e36958deb42204d2f808616e01,"ITC, SBI, GAIL India, IndiGo, other stocks to watch on May 19, 2023  Business Today",,,,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svaXRjLXNiaS1nYWlsLWluZGlhLWluZGlnby1vdGhlci1zdG9ja3MtdG8td2F0Y2gtb24tbWF5LTE5LTIwMjMtMzcxNjUtMTktMDUtMjAyM9IBgAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svaXRjLXNiaS1nYWlsLWluZGlhLWluZGlnby1vdGhlci1zdG9ja3MtdG8td2F0Y2gtb24tbWF5LTE5LTIwMjMtMzcxNjUtMTktMDUtMjAyMw?oc=5,STKNWS,19-May-2023 06:58,https://www.businesstoday.in,"ITC, SBI, GAIL India, IndiGo, other stocks to watch on May 19, 2023",,532155,,667248.0
265,56b5bf09efc514b642217c5a85e5fccb,"Gail to borrow up to Rs 7,000 cr to fund Rs 10,000 cr capex plan in FY24  Business Standard",,,,https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvZ2FpbC10by1ib3Jyb3ctdXAtdG8tcnMtNy0wMDAtY3ItdG8tZnVuZC1ycy0xMC0wMDAtY3ItY2FwZXgtcGxhbi1pbi1meTI0LTEyMzA1MTkwMDU0Ml8xLmh0bWzSAZEBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9jb21wYW5pZXMvbmV3cy9nYWlsLXRvLWJvcnJvdy11cC10by1ycy03LTAwMC1jci10by1mdW5kLXJzLTEwLTAwMC1jci1jYXBleC1wbGFuLWluLWZ5MjQtMTIzMDUxOTAwNTQyXzEuaHRtbA?oc=5,STKNWS,19-May-2023 15:53,https://www.business-standard.com,"Gail to borrow up to Rs 7,000 cr to fund Rs 10,000 cr capex plan in FY24",,532155,,667248.0
266,a41824d030f4a16399c3e92a3a594f0f,"Journey to 15,000 crore revenue mark may be faster but growth has to be profitable: Marico MD & CEO  BusinessLine",,,,https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy50aGVoaW5kdWJ1c2luZXNzbGluZS5jb20vY29tcGFuaWVzL2pvdXJuZXktdG8tMTUwMDAtY3JvcmUtcmV2ZW51ZS1tYXJrLW1heS1iZS1mYXN0ZXItYnV0LWdyb3d0aC1oYXMtdG8tYmUtcHJvZml0YWJsZS1tYXJpY28tbWQtY2VvL2FydGljbGU2Njg4MzU4OS5lY2XSAacBaHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL2NvbXBhbmllcy9qb3VybmV5LXRvLTE1MDAwLWNyb3JlLXJldmVudWUtbWFyay1tYXktYmUtZmFzdGVyLWJ1dC1ncm93dGgtaGFzLXRvLWJlLXByb2ZpdGFibGUtbWFyaWNvLW1kLWNlby9hcnRpY2xlNjY4ODM1ODkuZWNlL2FtcC8?oc=5,STKNWS,23-May-2023 21:51,https://www.thehindubusinessline.com,"Journey to 15,000 crore revenue mark may be faster but growth has to be profitable: Marico MD & CEO",,531642,,441024.0
267,33f6ba8624cd0e5acbd410f4437ddbab,Marico shares rise 0.97 per cent in Wednesday\'s trading session  Economic Times,,,,https://news.google.com/rss/articles/CBMimAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvbWFyaWNvLXNoYXJlcy1yaXNlLTAtOTctcGVyLWNlbnQtaW4td2VkbmVzZGF5cy10cmFkaW5nLXNlc3Npb24vYXJ0aWNsZXNob3cvMTAwNDY2NzQ3LmNtc9IBkwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvbWFyaWNvLXNoYXJlcy1yaXNlLTAtOTctcGVyLWNlbnQtaW4td2VkbmVzZGF5cy10cmFkaW5nLXNlc3Npb24vYW1wX2FydGljbGVzaG93LzEwMDQ2Njc0Ny5jbXM?oc=5,STKNWS,24-May-2023 11:53,https://economictimes.indiatimes.com,Marico shares rise 0.97 per cent in Wednesday\'s trading session,,531642,,441024.0
268,9dc203cdf8a36c3a3b3c9dbc640554ea,"Marico Ltd Share Price Today, MARICO Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL21hcmljby1sdGQtbWFyaWNvLXNoYXJlLXByaWNlLTM2MzcwOdIBAA?oc=5,STKNWS,22-May-2023 15:40,https://www.businesstoday.in,"Marico Ltd Share Price Today, MARICO Share Price NSE, BSE",,531642,,441024.0
269,8ce6fde9850b39a68fd26c8e755b30c8,Marico share price up 0.47 per cent  Economic Times,,,,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9tYXJpY28tc2hhcmUtcHJpY2UtdXAtMC00Ny1wZXItY2VudC9hcnRpY2xlc2hvdy8xMDA0MTI0NTMuY21z0gF4aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3N0b2NrLXdhdGNoL21hcmljby1zaGFyZS1wcmljZS11cC0wLTQ3LXBlci1jZW50L2FtcF9hcnRpY2xlc2hvdy8xMDA0MTI0NTMuY21z?oc=5,STKNWS,22-May-2023 12:19,https://economictimes.indiatimes.com,Marico share price up 0.47 per cent,,531642,,441024.0
270,76b5b20eaecb3149f92489ca7a96758a,"Buy Tata Power Company, target price Rs 213.2 : ICICI Direct  Economic Times",1685111403.0,,0.0,https://news.google.com/rss/articles/CBMijQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LXRhdGEtcG93ZXItY29tcGFueS10YXJnZXQtcHJpY2UtcnMtMjEzLTItaWNpY2ktZGlyZWN0L2FydGljbGVzaG93LzEwMDUyMTk4MS5jbXPSAYgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3JlY29zL2J1eS10YXRhLXBvd2VyLWNvbXBhbnktdGFyZ2V0LXByaWNlLXJzLTIxMy0yLWljaWNpLWRpcmVjdC9hbXBfYXJ0aWNsZXNob3cvMTAwNTIxOTgxLmNtcw?oc=5,STKNWS,26-May-2023 12:30,https://economictimes.indiatimes.com,"Buy Tata Power Company, target price Rs 213.2 : ICICI Direct",0.0,500400,,
271,5fac06ad7d46b6148f74d80225b5aa25,"Stocks in focus: Vodafone Idea, Tata Power and more  Economic Times",1685109603.0,,0.0,https://news.google.com/rss/articles/CBMiggFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9ja3MtaW4tZm9jdXMtdm9kYWZvbmUtaWRlYS10YXRhLXBvd2VyLWFuZC1tb3JlL3ZpZGVvc2hvdy8xMDA1MTcwNzMuY21z0gF9aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mvc3RvY2tzLWluLWZvY3VzLXZvZGFmb25lLWlkZWEtdGF0YS1wb3dlci1hbmQtbW9yZS9hbXBfdmlkZW9zaG93LzEwMDUxNzA3My5jbXM?oc=5,STKNWS,26-May-2023 08:57,https://economictimes.indiatimes.com,"Stocks in focus: Vodafone Idea, Tata Power and more",0.0,500400,,
272,fa45e96b41887b483fd4d3041c98aa38,Brokers Call: Tata Power (Buy)  BusinessLine,,,,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL2Jyb2tlcnMtY2FsbC10YXRhLXBvd2VyLWJ1eS9hcnRpY2xlNjY4OTI1NTkuZWNl0gFhaHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL21hcmtldHMvYnJva2Vycy1jYWxsLXRhdGEtcG93ZXItYnV5L2FydGljbGU2Njg5MjU1OS5lY2UvYW1wLw?oc=5,STKNWS,25-May-2023 19:32,https://www.thehindubusinessline.com,Brokers Call: Tata Power (Buy),,500400,,790869.0
273,747acf8a9729716eee68d9465c690f99,"LIC buys additional shares in Tata Power, Bata India. Here are details  Business Today",,,,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L2xpYy1idXlzLWFkZGl0aW9uYWwtc2hhcmVzLWluLXRhdGEtcG93ZXItYmF0YS1pbmRpYS1oZXJlLWFyZS1kZXRhaWxzLTM4Mjg2MC0yMDIzLTA1LTI10gGMAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvc3RvY2tzL3N0b3J5L2xpYy1idXlzLWFkZGl0aW9uYWwtc2hhcmVzLWluLXRhdGEtcG93ZXItYmF0YS1pbmRpYS1oZXJlLWFyZS1kZXRhaWxzLTM4Mjg2MC0yMDIzLTA1LTI1?oc=5,STKNWS,25-May-2023 18:12,https://www.businesstoday.in,"LIC buys additional shares in Tata Power, Bata India. Here are details",,500400,,790869.0
274,4102277643f7ed824723f0546c2fc7b3,"Apollo Munich Health Insurance Company, a joint venture between integrated healthcare provider, Apollo Hospitals Group, and the Munich Re Group was conferred with the 21st Asia Insurance Industry Awards in the &quot;General Insurance Company of the Year&quot;&nbsp;...and more&nbsp;&raquo;",,,,http://www.business-standard.com/article/news-ani/apollo-munich-health-insurance-wins-general-insurance-company-of-the-year-117110600302_1.html,,06-Nov-2017 12:14,http://www.business-standard.com,Apollo Munich Health Insurance wins 'General Insurance Company of the Year',,508869,,
275,3a430e8b87ac1d98d9cf6e97204a0e6a,"ICICI Prudential Life Insurance Company Ltd Share Price Today, ICICIPRULI Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2ljaWNpLXBydWRlbnRpYWwtbGlmZS1pbnN1cmFuY2UtY29tcGFueS1sdGQtaWNpY2lwcnVsaS1zaGFyZS1wcmljZS0zNjYxNzXSAQA?oc=5,STKNWS,22-May-2023 12:44,https://www.businesstoday.in,"ICICI Prudential Life Insurance Company Ltd Share Price Today, ICICIPRULI Share Price NSE, BSE",,540133,,1002663.0
276,3a430e8b87ac1d98d9cf6e97204a0e6a,"ICICI Prudential Life Insurance Company Ltd Share Price Today, ICICIPRULI Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2ljaWNpLXBydWRlbnRpYWwtbGlmZS1pbnN1cmFuY2UtY29tcGFueS1sdGQtaWNpY2lwcnVsaS1zaGFyZS1wcmljZS0zNjYxNzXSAQA?oc=5,STKNWS,19-May-2023 15:59,https://www.businesstoday.in,"ICICI Prudential Life Insurance Company Ltd Share Price Today, ICICIPRULI Share Price NSE, BSE",,540133,,1002663.0
277,1f2e6fff67ba5bd9b2f2dc155af85551,"LIC, ICICI Pru Life, HDFC Life, SBI Life: Which life insurance stock to buy now?  Business Today",1684519203.0,,0.0,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9saWMtaWNpY2ktcHJ1LWxpZmUtaGRmYy1saWZlLXNiaS1saWZlLXdoaWNoLWxpZmUtaW5zdXJhbmNlLXN0b2NrLXRvLWJ1eS1ub3ctMzgxOTg2LTIwMjMtMDUtMTnSAZoBaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi9hbXAvbWFya2V0cy9jb21wYW55LXN0b2NrL3N0b3J5L2xpYy1pY2ljaS1wcnUtbGlmZS1oZGZjLWxpZmUtc2JpLWxpZmUtd2hpY2gtbGlmZS1pbnN1cmFuY2Utc3RvY2stdG8tYnV5LW5vdy0zODE5ODYtMjAyMy0wNS0xOQ?oc=5,STKNWS,19-May-2023 13:07,https://www.businesstoday.in,"LIC, ICICI Pru Life, HDFC Life, SBI Life: Which life insurance stock to buy now?",0.0,540133,,
278,3a430e8b87ac1d98d9cf6e97204a0e6a,"ICICI Prudential Life Insurance Company Ltd Share Price Today, ICICIPRULI Share Price NSE, BSE  Business Today",1684432803.0,,0.0,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2ljaWNpLXBydWRlbnRpYWwtbGlmZS1pbnN1cmFuY2UtY29tcGFueS1sdGQtaWNpY2lwcnVsaS1zaGFyZS1wcmljZS0zNjYxNzXSAQA?oc=5,STKNWS,18-May-2023 15:56,https://www.businesstoday.in,"ICICI Prudential Life Insurance Company Ltd Share Price Today, ICICIPRULI Share Price NSE, BSE",0.0,540133,,
279,a6396179acdd8f2a86702c23257a3bc6,"Berger Paints India Ltd Share Price Today, BERGEPAINT Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2Jlcmdlci1wYWludHMtaW5kaWEtbHRkLWJlcmdlcGFpbnQtc2hhcmUtcHJpY2UtMzYxMTk30gEA?oc=5,STKNWS,22-May-2023 15:41,https://www.businesstoday.in,"Berger Paints India Ltd Share Price Today, BERGEPAINT Share Price NSE, BSE",,509480,,807018.0
280,a6396179acdd8f2a86702c23257a3bc6,"Berger Paints India Ltd Share Price Today, BERGEPAINT Share Price NSE, BSE  Business Today",,,,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vc3RvY2tzL2Jlcmdlci1wYWludHMtaW5kaWEtbHRkLWJlcmdlcGFpbnQtc2hhcmUtcHJpY2UtMzYxMTk30gEA?oc=5,STKNWS,19-May-2023 15:59,https://www.businesstoday.in,"Berger Paints India Ltd Share Price Today, BERGEPAINT Share Price NSE, BSE",,509480,,807018.0
281,e2165ce3293b523bb2dd5120e39cd0cb,Berger Paints expects better margin with drop in input costs: Official  Business Standard,,,,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvYmVyZ2VyLXBhaW50cy1leHBlY3RzLWJldHRlci1tYXJnaW4td2l0aC1kcm9wLWluLWlucHV0LWNvc3RzLW9mZmljaWFsLTEyMzA1MTkwMTAyMV8xLmh0bWzSAY4BaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9jb21wYW5pZXMvbmV3cy9iZXJnZXItcGFpbnRzLWV4cGVjdHMtYmV0dGVyLW1hcmdpbi13aXRoLWRyb3AtaW4taW5wdXQtY29zdHMtb2ZmaWNpYWwtMTIzMDUxOTAxMDIxXzEuaHRtbA?oc=5,STKNWS,19-May-2023 20:35,https://www.business-standard.com,Berger Paints expects better margin with drop in input costs: Official,,509480,,807018.0
282,851066c71175a79caa0bbc497589d5cc,"New entrants see paint business grow, offer decent margins: Berger Paints MD  BusinessLine",,,,https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy50aGVoaW5kdWJ1c2luZXNzbGluZS5jb20vY29tcGFuaWVzL25ldy1lbnRyYW50cy1zZWUtcGFpbnQtYnVzaW5lc3MtZ3Jvdy1vZmZlci1kZWNlbnQtbWFyZ2lucy1iZXJnZXItcGFpbnRzLW1kL2FydGljbGU2Njg2MTAxMS5lY2XSAZIBaHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL2NvbXBhbmllcy9uZXctZW50cmFudHMtc2VlLXBhaW50LWJ1c2luZXNzLWdyb3ctb2ZmZXItZGVjZW50LW1hcmdpbnMtYmVyZ2VyLXBhaW50cy1tZC9hcnRpY2xlNjY4NjEwMTEuZWNlL2FtcC8?oc=5,STKNWS,17-May-2023 12:30,https://www.thehindubusinessline.com,"New entrants see paint business grow, offer decent margins: Berger Paints MD",,509480,,807018.0
283,f6377a78f48d1b896b0ba073f6b63fff,"Buy United Spirits, target price Rs 925 : Sharekhan by BNP Paribas  Economic Times",,,,https://news.google.com/rss/articles/CBMikwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LXVuaXRlZC1zcGlyaXRzLXRhcmdldC1wcmljZS1ycy05MjUtc2hhcmVraGFuLWJ5LWJucC1wYXJpYmFzL2FydGljbGVzaG93LzEwMDQ2NDA0NS5jbXPSAY4BaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3JlY29zL2J1eS11bml0ZWQtc3Bpcml0cy10YXJnZXQtcHJpY2UtcnMtOTI1LXNoYXJla2hhbi1ieS1ibnAtcGFyaWJhcy9hbXBfYXJ0aWNsZXNob3cvMTAwNDY0MDQ1LmNtcw?oc=5,STKNWS,24-May-2023 10:16,https://economictimes.indiatimes.com,"Buy United Spirits, target price Rs 925 : Sharekhan by BNP Paribas",,532432,,459218.0
284,3102aa42b66a49455ad66bb4c79ed8dd,Stock Radar: United Spirits may retest record highs above Rs 1000 in 2-4 months; heres why  Economic Times,,,,https://news.google.com/rss/articles/CBMiqwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9jay1yYWRhci11bml0ZWQtc3Bpcml0cy1tYXktcmV0ZXN0LXJlY29yZC1oaWdocy1hYm92ZS1ycy0xMDAwLWluLTItNC1tb250aHMtaGVyZXMtd2h5L2FydGljbGVzaG93LzEwMDQ1MDk0My5jbXPSAaYBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mvc3RvY2stcmFkYXItdW5pdGVkLXNwaXJpdHMtbWF5LXJldGVzdC1yZWNvcmQtaGlnaHMtYWJvdmUtcnMtMTAwMC1pbi0yLTQtbW9udGhzLWhlcmVzLXdoeS9hbXBfYXJ0aWNsZXNob3cvMTAwNDUwOTQzLmNtcw?oc=5,STKNWS,24-May-2023 05:00,https://economictimes.indiatimes.com,Stock Radar: United Spirits may retest record highs above Rs 1000 in 2-4 months; heres why,,532432,,459218.0
285,823b40a1207c30ba4a1f38dbe29e0081,"Stock Radar: Buy United Spirits for a target of Rs 1015 in next 2-4 months, says Ajit Mishra, Religare Br...  Economic Times",,,,https://news.google.com/rss/articles/CBMiwAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9jay1yYWRhci1idXktdW5pdGVkLXNwaXJpdHMtZm9yLWEtdGFyZ2V0LW9mLXJzLTEwMTUtaW4tbmV4dC0yLTQtbW9udGhzLXNheXMtYWppdC1taXNocmEtcmVsaWdhcmUtYnJva2luZy1sdGQvdmlkZW9zaG93LzEwMDQ1MDkxMi5jbXPSAbsBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mvc3RvY2stcmFkYXItYnV5LXVuaXRlZC1zcGlyaXRzLWZvci1hLXRhcmdldC1vZi1ycy0xMDE1LWluLW5leHQtMi00LW1vbnRocy1zYXlzLWFqaXQtbWlzaHJhLXJlbGlnYXJlLWJyb2tpbmctbHRkL2FtcF92aWRlb3Nob3cvMTAwNDUwOTEyLmNtcw?oc=5,STKNWS,23-May-2023 22:00,https://economictimes.indiatimes.com,"Stock Radar: Buy United Spirits for a target of Rs 1015 in next 2-4 months, says Ajit Mishra, Religare Br...",,532432,,459218.0
286,854d9d67fe2987324e8dba7ceb4e75c2,United Spirits in talks with Haryana government to permit spirits in workplaces  Economic Times,,,,https://news.google.com/rss/articles/CBMirAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vaW5kdXN0cnkvY29ucy1wcm9kdWN0cy9saXF1b3IvdW5pdGVkLXNwaXJpdHMtaW4tdGFsa3Mtd2l0aC1oYXJ5YW5hLWdvdmVybm1lbnQtdG8tcGVybWl0LXNwaXJpdHMtaW4td29ya3BsYWNlcy9hcnRpY2xlc2hvdy8xMDAzNjQzNjIuY21z0gGnAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9pbmR1c3RyeS9jb25zLXByb2R1Y3RzL2xpcXVvci91bml0ZWQtc3Bpcml0cy1pbi10YWxrcy13aXRoLWhhcnlhbmEtZ292ZXJubWVudC10by1wZXJtaXQtc3Bpcml0cy1pbi13b3JrcGxhY2VzL2FtcF9hcnRpY2xlc2hvdy8xMDAzNjQzNjIuY21z?oc=5,STKNWS,19-May-2023 23:59,https://economictimes.indiatimes.com,United Spirits in talks with Haryana government to permit spirits in workplaces,,532432,,459218.0
287,af7f13b06fe1fa232a8d2a9b1eecd9d5,"TVS Motor, CEAT, L&TFH, Mahindra CIE, IOC among 57 NSE stocks to hit 52-week highs; 8 touch 52-week lows  The Financial Express",,,,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvdHZzLW1vdG9yLWNlYXQtbGFtcHRmaC1tYWhpbmRyYS1jaWUtaW9jLWFtb25nLTU3LW5zZS1zdG9ja3MtdG8taGl0LTUyLXdlZWstaGlnaHMtOC10b3VjaC01Mi13ZWVrLWxvd3MvMzEwMDEyMi_SAZsBaHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vbWFya2V0L3R2cy1tb3Rvci1jZWF0LWxhbXB0ZmgtbWFoaW5kcmEtY2llLWlvYy1hbW9uZy01Ny1uc2Utc3RvY2tzLXRvLWhpdC01Mi13ZWVrLWhpZ2hzLTgtdG91Y2gtNTItd2Vlay1sb3dzLzMxMDAxMjIvbGl0ZS8?oc=5,STKNWS,24-May-2023 14:28,https://www.financialexpress.com,"TVS Motor, CEAT, L&TFH, Mahindra CIE, IOC among 57 NSE stocks to hit 52-week highs; 8 touch 52-week lows",,532343,,730070.0
288,260698da910f2670bc95e99e1e2cbd30,"At multi-year highs: TVS Motor, AU SFB among 6 stocks that gave 5-year breakouts - Rising High  Economic Times",,,,https://news.google.com/rss/articles/CBMiqwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9hdC1tdWx0aS15ZWFyLWhpZ2hzLXR2cy1tb3Rvci1hdS1zZmItYW1vbmctNi1zdG9ja3MtdGhhdC1nYXZlLTUteWVhci1icmVha291dHMvcmlzaW5nLWhpZ2gvc2xpZGVzaG93LzEwMDQ2MzIxNi5jbXPSAQA?oc=5,STKNWS,24-May-2023 09:39,https://economictimes.indiatimes.com,"At multi-year highs: TVS Motor, AU SFB among 6 stocks that gave 5-year breakouts",,532343,,730070.0
289,580657909bb84a89e4ad31815b97424a,Stock Radar: TVS Motor hit fresh record high in May 2023; will the rally continue or should one book profi  Economic Times,,,,https://news.google.com/rss/articles/CBMivQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9jay1yYWRhci10dnMtbW90b3ItaGl0LWZyZXNoLXJlY29yZC1oaWdoLWluLW1heS0yMDIzLXdpbGwtdGhlLXJhbGx5LWNvbnRpbnVlLW9yLXNob3VsZC1vbmUtYm9vay1wcm9maXRzL2FydGljbGVzaG93LzEwMDM5NTA3Mi5jbXPSAbgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mvc3RvY2stcmFkYXItdHZzLW1vdG9yLWhpdC1mcmVzaC1yZWNvcmQtaGlnaC1pbi1tYXktMjAyMy13aWxsLXRoZS1yYWxseS1jb250aW51ZS1vci1zaG91bGQtb25lLWJvb2stcHJvZml0cy9hbXBfYXJ0aWNsZXNob3cvMTAwMzk1MDcyLmNtcw?oc=5,STKNWS,22-May-2023 05:00,https://economictimes.indiatimes.com,Stock Radar: TVS Motor hit fresh record high in May 2023; will the rally continue or should one book profi,,532343,,730070.0
